Cliente,Latitude,Longitude,Peso_Carga_KG,Janela_Horario,Hub_Regional
Cliente_Mo_171,-16.854403879882202,-43.83899383944343,1426,08:00-18:00,Montes Claros
Cliente_Mo_172,-16.844684551895767,-43.75434519735361,679,08:00-18:00,Montes Claros
Cliente_Mo_173,-16.7217534569518,-43.810482092564556,1095,08:00-18:00,Montes Claros
Cliente_Mo_174,-16.90605917044757,-43.73058767190643,550,08:00-18:00,Montes Claros
Cliente_Mo_175,-16.856002226629737,-43.702559594238714,157,08:00-18:00,Montes Claros
Cliente_Mo_176,-16.636406162136495,-43.610491548951806,768,08:00-18:00,Montes Claros
Cliente_Mo_177,-16.701838984297606,-43.75652007727557,1220,08:00-18:00,Montes Claros
Cliente_Mo_178,-16.677493801665072,-44.01036374815316,1235,08:00-18:00,Montes Claros
Cliente_Mo_179,-16.618327282133514,-43.61661152831672,1395,08:00-18:00,Montes Claros
Cliente_Mo_180,-16.829555699892687,-43.761373387472474,1243,08:00-18:00,Montes Claros
Cliente_Mo_181,-16.76532903435647,-44.05379993903901,901,08:00-18:00,Montes Claros
Cliente_Mo_182,-16.690927463850212,-43.583609523150145,920,08:00-18:00,Montes Claros
Cliente_Mo_183,-16.61180829408205,-43.84713629570738,132,08:00-18:00,Montes Claros
Cliente_Mo_184,-16.813038377289423,-43.924865241297766,969,08:00-18:00,Montes Claros
Cliente_Mo_185,-16.978276380513183,-43.96908761623267,621,08:00-18:00,Montes Claros
Cliente_Mo_186,-16.653189063502815,-43.70918595526082,773,08:00-18:00,Montes Claros
Cliente_Mo_187,-16.487511425136056,-43.84925970936303,1433,08:00-18:00,Montes Claros
Cliente_Mo_188,-16.73890979129362,-43.82226821492597,1022,08:00-18:00,Montes Claros
Cliente_Mo_189,-16.745239163591236,-43.68671523869884,327,08:00-18:00,Montes Claros
Cliente_Mo_190,-16.616632013930943,-43.99994055029266,1038,08:00-18:00,Montes Claros
Cliente_Mo_191,-16.51453949598383,-44.07769089283885,788,08:00-18:00,Montes Claros
Cliente_Mo_192,-16.586003784216295,-43.72545304869423,322,08:00-18:00,Montes Claros
Cliente_Mo_193,-16.507323875336926,-43.8075257643076,1296,08:00-18:00,Montes Claros
Cliente_Mo_194,-16.578053190442816,-43.813373249164655,363,08:00-18:00,Montes Claros
Cliente_Mo_195,-17.10840176057926,-44.02995241511835,880,08:00-18:00,Montes Claros
Cliente_Mo_196,-16.73497974744065,-44.185568416576125,982,08:00-18:00,Montes Claros
Cliente_Mo_197,-16.880726134707064,-43.81457429724932,893,08:00-18:00,Montes Claros
Cliente_Mo_198,-16.704061502356936,-43.90239423092207,150,08:00-18:00,Montes Claros
Cliente_Mo_199,-16.758839297141712,-43.71980058769051,492,08:00-18:00,Montes Claros
Cliente_Mo_200,-16.617829559170897,-43.62620627948386,188,08:00-18:00,Montes Claros
Cliente_Mo_201,-16.770573720761554,-43.77762872260966,980,08:00-18:00,Montes Claros
Cliente_Mo_202,-16.81208068177076,-43.8969424816004,528,08:00-18:00,Montes Claros
Cliente_Mo_203,-16.961416302860812,-43.79354489625334,108,08:00-18:00,Montes Claros
Cliente_Mo_204,-16.750304490205096,-43.78854806822057,1385,08:00-18:00,Montes Claros
Cliente_Mo_205,-16.629867650834292,-44.09353618845882,700,08:00-18:00,Montes Claros
Cliente_Mo_206,-16.982723281671415,-44.04860776868352,1182,08:00-18:00,Montes Claros
Cliente_Mo_207,-16.626171410677365,-43.65971455555112,816,08:00-18:00,Montes Claros
Cliente_Mo_208,-16.722956332478915,-43.85054344858842,179,08:00-18:00,Montes Claros
Cliente_Mo_209,-16.507332852748686,-43.694792874136645,142,08:00-18:00,Montes Claros
Cliente_Mo_210,-16.88576031920316,-44.07162826215452,908,08:00-18:00,Montes Claros
Cliente_Mo_211,-16.829919629368792,-43.863376336680766,362,08:00-18:00,Montes Claros
Cliente_Mo_212,-16.709329948700837,-43.620708698892756,1291,08:00-18:00,Montes Claros
Cliente_Mo_213,-16.756709558501512,-43.815294158474494,1224,08:00-18:00,Montes Claros
Cliente_Mo_214,-17.01250293661852,-43.92165052880082,566,08:00-18:00,Montes Claros
Cliente_Mo_215,-16.67914966387487,-43.66265308370993,88,08:00-18:00,Montes Claros
Cliente_Mo_216,-16.667994956650464,-43.65715155817585,1446,08:00-18:00,Montes Claros
Cliente_Mo_217,-16.758301137786667,-43.757603731856086,301,08:00-18:00,Montes Claros
Cliente_Mo_218,-16.697326652282086,-44.292776969997455,1020,08:00-18:00,Montes Claros
Cliente_Mo_219,-16.85205841501591,-43.961078431590714,906,08:00-18:00,Montes Claros
Cliente_Mo_220,-16.582464377293594,-43.76898335514517,313,08:00-18:00,Montes Claros
Cliente_Mo_221,-16.707056347848944,-43.87641934348058,565,08:00-18:00,Montes Claros
Cliente_Mo_222,-16.586625327865086,-43.76700950728764,909,08:00-18:00,Montes Claros
Cliente_Mo_223,-16.836668314732293,-43.89157515875475,1002,08:00-18:00,Montes Claros
Cliente_Mo_224,-16.61592131770188,-43.68585030113849,478,08:00-18:00,Montes Claros
Cliente_Mo_225,-16.81599373205733,-44.091373892521396,742,08:00-18:00,Montes Claros
Cliente_Mo_226,-16.619244801099935,-43.93252143427816,838,08:00-18:00,Montes Claros
Cliente_Mo_227,-16.646156373242878,-43.61570823651162,954,08:00-18:00,Montes Claros
Cliente_Mo_228,-16.512846550092085,-43.718035072622584,570,08:00-18:00,Montes Claros
Cliente_Mo_229,-16.833381174609126,-43.7392274954524,787,08:00-18:00,Montes Claros
Cliente_Mo_230,-17.0443778392389,-43.61371964504129,987,08:00-18:00,Montes Claros
Cliente_Mo_231,-16.86067738237506,-43.78349739781647,809,08:00-18:00,Montes Claros
Cliente_Mo_232,-16.50224532367856,-44.02754031448269,105,08:00-18:00,Montes Claros
Cliente_Mo_233,-16.568951713803823,-43.75245128955493,771,08:00-18:00,Montes Claros
Cliente_Mo_234,-16.86217737871651,-43.84544357830818,966,08:00-18:00,Montes Claros
Cliente_Mo_235,-16.822087094400413,-43.822219320743606,544,08:00-18:00,Montes Claros
Cliente_Mo_236,-16.661376378434998,-43.89774022297008,575,08:00-18:00,Montes Claros
Cliente_Mo_237,-16.75020545955718,-43.664903983134835,569,08:00-18:00,Montes Claros
Cliente_Mo_238,-16.8902467684285,-43.9179507987997,596,08:00-18:00,Montes Claros
Cliente_Mo_239,-16.599783089216732,-43.673595866269665,1148,08:00-18:00,Montes Claros
Cliente_Ju_000,-21.744280006310806,-43.39365819144388,397,08:00-18:00,Juiz de Fora
Cliente_Ju_001,-21.653754149951364,-43.382870044981104,1384,08:00-18:00,Juiz de Fora
Cliente_Ju_002,-21.67286152027891,-43.3415052046428,638,08:00-18:00,Juiz de Fora
Cliente_Ju_003,-21.744674754821627,-43.30199094667477,1357,08:00-18:00,Juiz de Fora
Cliente_Ju_004,-21.868874911208433,-43.21110720439485,561,08:00-18:00,Juiz de Fora
Cliente_Ju_005,-21.836429420032065,-43.585722277809005,770,08:00-18:00,Juiz de Fora
Cliente_Ju_006,-21.90184082806765,-43.23445815847358,1219,08:00-18:00,Juiz de Fora
Cliente_Ju_007,-21.71512850328722,-43.43399891119633,60,08:00-18:00,Juiz de Fora
Cliente_Ju_008,-21.878984845254344,-43.49046957106885,972,08:00-18:00,Juiz de Fora
Cliente_Ju_009,-21.409771976372905,-43.29346392358872,1227,08:00-18:00,Juiz de Fora
Cliente_Ju_010,-22.028663391978696,-43.33716463442308,1074,08:00-18:00,Juiz de Fora
Cliente_Ju_011,-21.896735540609264,-43.462077876663514,279,08:00-18:00,Juiz de Fora
Cliente_Ju_012,-21.92004554330223,-43.14012367679335,629,08:00-18:00,Juiz de Fora
Cliente_Ju_013,-21.742328755633615,-43.30528885167948,1165,08:00-18:00,Juiz de Fora
Cliente_Ju_014,-21.7591621150356,-43.31252342983873,485,08:00-18:00,Juiz de Fora
Cliente_Ju_015,-21.992673813001524,-43.49189007423297,1023,08:00-18:00,Juiz de Fora
Cliente_Ju_016,-21.649408648859122,-43.65074350559421,234,08:00-18:00,Juiz de Fora
Cliente_Ju_017,-21.620455523932844,-43.31522274293607,806,08:00-18:00,Juiz de Fora
Cliente_Ju_018,-21.77252246149675,-43.477597768078,287,08:00-18:00,Juiz de Fora
Cliente_Ju_019,-21.71478651203204,-43.32564314457141,957,08:00-18:00,Juiz de Fora
Cliente_Ju_020,-21.904028256142222,-43.372751507401595,1403,08:00-18:00,Juiz de Fora
Cliente_Ju_021,-21.810700026685552,-43.355884207760084,1017,08:00-18:00,Juiz de Fora
Cliente_Ju_022,-21.753341328197948,-43.24460874603293,748,08:00-18:00,Juiz de Fora
Cliente_Ju_023,-21.6747242774942,-43.39112038116557,860,08:00-18:00,Juiz de Fora
Cliente_Ju_024,-21.742308764744035,-43.53291460388915,1191,08:00-18:00,Juiz de Fora
Cliente_Ju_025,-21.634939273000757,-43.52094880504958,1446,08:00-18:00,Juiz de Fora
Cliente_Ju_026,-21.756844059078343,-43.352882289451166,266,08:00-18:00,Juiz de Fora
Cliente_Ju_027,-21.847361415792975,-43.293972898684025,130,08:00-18:00,Juiz de Fora
Cliente_Ju_028,-21.567476216220822,-43.26253010560803,382,08:00-18:00,Juiz de Fora
Cliente_Ju_029,-21.70522213497606,-43.69484419372424,955,08:00-18:00,Juiz de Fora
Cliente_Ju_030,-21.88333883380591,-43.247269740849696,271,08:00-18:00,Juiz de Fora
Cliente_Ju_031,-21.70256253227313,-43.328352581748355,600,08:00-18:00,Juiz de Fora
Cliente_Ju_032,-21.674193320072586,-43.2195908019603,1180,08:00-18:00,Juiz de Fora
Cliente_Ju_033,-21.66530554513751,-43.3997291133445,1095,08:00-18:00,Juiz de Fora
Cliente_Ju_034,-21.5691382819879,-43.30946945479472,1375,08:00-18:00,Juiz de Fora
Cliente_Ju_035,-21.689372442425395,-43.27790594391992,956,08:00-18:00,Juiz de Fora
Cliente_Ju_036,-21.50015734907981,-43.27561885843757,1163,08:00-18:00,Juiz de Fora
Cliente_Ju_037,-21.720100386742732,-43.559189665382064,683,08:00-18:00,Juiz de Fora
Cliente_Ju_038,-21.480148862739508,-43.47036287694274,442,08:00-18:00,Juiz de Fora
Cliente_Ju_039,-21.404753082638322,-43.26316899779318,714,08:00-18:00,Juiz de Fora
Cliente_Ju_040,-21.90127307844728,-43.18972441403867,398,08:00-18:00,Juiz de Fora
Cliente_Ju_041,-21.61315401513911,-43.24191954673399,622,08:00-18:00,Juiz de Fora
Cliente_Ju_042,-21.847465860583398,-43.66852715131893,807,08:00-18:00,Juiz de Fora
Cliente_Ju_043,-21.92348768556773,-43.445294406348275,1124,08:00-18:00,Juiz de Fora
Cliente_Ju_044,-21.846028975426556,-43.3187614243441,675,08:00-18:00,Juiz de Fora
Cliente_Ju_045,-21.786219423882482,-43.41812518711701,236,08:00-18:00,Juiz de Fora
Cliente_Ju_046,-21.529592612005438,-43.31527247818664,109,08:00-18:00,Juiz de Fora
Cliente_Ju_047,-21.780006519630398,-43.488622675699844,634,08:00-18:00,Juiz de Fora
Cliente_Ju_048,-21.86161480783715,-43.26848416727366,180,08:00-18:00,Juiz de Fora
Cliente_Ju_049,-21.845152220014732,-43.249567980090575,1030,08:00-18:00,Juiz de Fora
Cliente_Ju_050,-21.852083635382204,-43.28944281137109,483,08:00-18:00,Juiz de Fora
Cliente_Ju_051,-21.565025622413803,-43.39799614546263,1449,08:00-18:00,Juiz de Fora
Cliente_Ju_052,-21.836314292724257,-43.43605661581406,1415,08:00-18:00,Juiz de Fora
Cliente_Ju_053,-21.5341698755779,-43.1385114404195,1485,08:00-18:00,Juiz de Fora
Cliente_Ju_054,-21.758423231512232,-43.45887473212241,830,08:00-18:00,Juiz de Fora
Cliente_Ju_055,-21.69252332444879,-43.20325317686698,1059,08:00-18:00,Juiz de Fora
Cliente_Ju_056,-21.97672614004777,-42.992300583911536,1055,08:00-18:00,Juiz de Fora
Cliente_Ju_057,-21.862865578891647,-43.40627180943492,1067,08:00-18:00,Juiz de Fora
Cliente_Ju_058,-21.827191597906268,-43.237073396160994,1433,08:00-18:00,Juiz de Fora
Cliente_Ju_059,-21.735917171143534,-43.39705941614473,1289,08:00-18:00,Juiz de Fora
Cliente_Ju_060,-21.880042115201356,-43.47554328385037,770,08:00-18:00,Juiz de Fora
Cliente_Ju_061,-21.715975883665877,-43.27357869424684,1066,08:00-18:00,Juiz de Fora
Cliente_Ju_062,-21.8171912272534,-43.40418666068828,1444,08:00-18:00,Juiz de Fora
Cliente_Ju_063,-21.554744903366732,-43.27044741301152,424,08:00-18:00,Juiz de Fora
Cliente_Ju_064,-21.55857807942063,-43.33675854527998,104,08:00-18:00,Juiz de Fora
Cliente_Ju_065,-21.9246606645709,-43.542847020754934,670,08:00-18:00,Juiz de Fora
Cliente_Ju_066,-21.923396172985335,-43.63835956350182,1079,08:00-18:00,Juiz de Fora
Cliente_Ju_067,-21.662863703176534,-43.16679612776904,361,08:00-18:00,Juiz de Fora
Cliente_Ju_068,-21.70385016351131,-43.600730961517,667,08:00-18:00,Juiz de Fora
Cliente_Ju_069,-21.631308896874177,-43.63229650061742,291,08:00-18:00,Juiz de Fora
Cliente_Ju_070,-21.693946363448816,-43.222341769597435,71,08:00-18:00,Juiz de Fora
Cliente_Ju_071,-22.149750410819145,-43.31177662875358,50,08:00-18:00,Juiz de Fora
Cliente_Ju_072,-21.68765702958885,-43.46729553870973,1070,08:00-18:00,Juiz de Fora
Cliente_Ju_073,-21.452221639704792,-43.142475750962504,322,08:00-18:00,Juiz de Fora
Cliente_Ju_074,-21.830005072070506,-43.28353568603854,134,08:00-18:00,Juiz de Fora
Cliente_Ju_075,-21.46575697914526,-43.532968796103646,632,08:00-18:00,Juiz de Fora
Cliente_Ju_076,-22.06778562135129,-43.26749812626707,1085,08:00-18:00,Juiz de Fora
Cliente_Ju_077,-21.851295236373957,-43.3239994233003,895,08:00-18:00,Juiz de Fora
Cliente_Ju_078,-21.720097378275675,-43.38483172288501,1141,08:00-18:00,Juiz de Fora
Cliente_Ju_079,-21.968126102306268,-43.18152332747548,1382,08:00-18:00,Juiz de Fora
Cliente_Ju_080,-21.564768812403194,-43.46433320279555,1406,08:00-18:00,Juiz de Fora
Cliente_Ju_081,-21.814702208844437,-43.34946092716443,1219,08:00-18:00,Juiz de Fora
Cliente_Ju_082,-21.912056351983452,-43.2743432214164,1045,08:00-18:00,Juiz de Fora
Cliente_Ju_083,-21.598825017380104,-43.23357136782221,892,08:00-18:00,Juiz de Fora
Cliente_Ju_084,-21.732418776818214,-43.2543037231679,492,08:00-18:00,Juiz de Fora
Cliente_Ju_085,-21.76267023404576,-43.44504866239304,517,08:00-18:00,Juiz de Fora
Cliente_Ju_086,-21.650834805371833,-43.32559415257269,133,08:00-18:00,Juiz de Fora
Cliente_Ju_087,-21.676414973023114,-43.26863275242369,353,08:00-18:00,Juiz de Fora
Cliente_Ju_088,-21.340679444058743,-43.48343488150353,465,08:00-18:00,Juiz de Fora
Cliente_Ju_089,-21.660772146608338,-43.466984100546874,582,08:00-18:00,Juiz de Fora
Cliente_Ju_090,-21.614652362632746,-43.37145715730261,786,08:00-18:00,Juiz de Fora
Cliente_Ju_091,-21.57944513437997,-43.505789808710674,597,08:00-18:00,Juiz de Fora
Cliente_Ju_092,-21.86278630601003,-43.3727459127102,702,08:00-18:00,Juiz de Fora
Cliente_Ju_093,-21.818384770290074,-43.55194062766353,286,08:00-18:00,Juiz de Fora
Cliente_Ju_094,-21.757851408322743,-43.20995558741627,612,08:00-18:00,Juiz de Fora
Cliente_Ju_095,-21.67281245961285,-43.015253159050424,594,08:00-18:00,Juiz de Fora
Cliente_Ju_096,-21.840166915297555,-43.44592057355176,363,08:00-18:00,Juiz de Fora
Cliente_Ju_097,-21.784675969573943,-43.61324620154779,536,08:00-18:00,Juiz de Fora
Cliente_Ju_098,-21.650323457303887,-43.48273517262398,1168,08:00-18:00,Juiz de Fora
Cliente_Ju_099,-21.836501747977128,-43.32843033737792,806,08:00-18:00,Juiz de Fora
Cliente_Ju_100,-21.641181958817114,-43.245985620895446,1267,08:00-18:00,Juiz de Fora
Cliente_Ju_101,-21.71891783254772,-43.38940782706039,1193,08:00-18:00,Juiz de Fora
Cliente_Ju_102,-21.765776262489062,-43.36895797152687,974,08:00-18:00,Juiz de Fora
Cliente_Ju_103,-21.664524730649454,-43.32786898751126,869,08:00-18:00,Juiz de Fora
Cliente_Ju_104,-21.84379678579716,-43.36289515565384,499,08:00-18:00,Juiz de Fora
Cliente_Ju_105,-21.78529719999215,-43.47868857454561,954,08:00-18:00,Juiz de Fora
Cliente_Ju_106,-21.705270560674123,-43.53356551110017,303,08:00-18:00,Juiz de Fora
Cliente_Ju_107,-21.810242612300932,-43.290777309859905,1149,08:00-18:00,Juiz de Fora
Cliente_Ju_108,-21.82449102815583,-43.66179514265233,633,08:00-18:00,Juiz de Fora
Cliente_Ju_109,-21.963386949524093,-43.59393115525436,713,08:00-18:00,Juiz de Fora
Cliente_Ju_110,-21.65959229364005,-43.51671068276321,1448,08:00-18:00,Juiz de Fora
Cliente_Ju_111,-21.875734648634218,-43.35409373221894,215,08:00-18:00,Juiz de Fora
Cliente_Ju_112,-21.879131754224787,-43.39587963759715,1483,08:00-18:00,Juiz de Fora
Cliente_Ju_113,-22.030584825573253,-43.48246741573849,1034,08:00-18:00,Juiz de Fora
Cliente_Ju_114,-21.79276695057823,-43.105563813807734,1393,08:00-18:00,Juiz de Fora
Cliente_Ju_115,-21.882588189121886,-43.48033561348916,307,08:00-18:00,Juiz de Fora
Cliente_Ju_116,-21.842142203558378,-43.50947841616132,171,08:00-18:00,Juiz de Fora
Cliente_Ju_117,-21.692004273424264,-43.25182894318141,1273,08:00-18:00,Juiz de Fora
Cliente_Ju_118,-21.698474030940318,-43.528026226785,463,08:00-18:00,Juiz de Fora
Cliente_Ju_119,-21.752680088539762,-43.179952079590834,936,08:00-18:00,Juiz de Fora
Cliente_Ju_120,-21.607822881205703,-43.46198080998408,811,08:00-18:00,Juiz de Fora
Cliente_Ju_121,-21.647476791083765,-43.14973798607187,1263,08:00-18:00,Juiz de Fora
Cliente_Ju_122,-21.70913516608432,-43.26487554359529,154,08:00-18:00,Juiz de Fora
Cliente_Ju_123,-21.67433407786624,-43.44836896726455,1136,08:00-18:00,Juiz de Fora
Cliente_Ju_124,-21.801467966917055,-43.435335698636166,910,08:00-18:00,Juiz de Fora
Cliente_Ju_125,-21.42564160495762,-43.46261081778905,1424,08:00-18:00,Juiz de Fora
Cliente_Ju_126,-21.58263976076905,-43.59248572982642,205,08:00-18:00,Juiz de Fora
Cliente_Ju_127,-21.464729752493543,-43.22216862262244,170,08:00-18:00,Juiz de Fora
Cliente_Ju_128,-21.84850036485423,-43.27689130956835,1029,08:00-18:00,Juiz de Fora
Cliente_Ju_129,-22.098908175606997,-43.33416687493875,268,08:00-18:00,Juiz de Fora
Cliente_Ju_130,-21.786473453541483,-43.60277928950271,389,08:00-18:00,Juiz de Fora
Cliente_Ju_131,-21.79999599286301,-43.5907578972502,1367,08:00-18:00,Juiz de Fora
Cliente_Ju_132,-21.751790022031884,-43.264959918291574,53,08:00-18:00,Juiz de Fora
Cliente_Ju_133,-21.728966277228896,-43.35017543819933,902,08:00-18:00,Juiz de Fora
Cliente_Ju_134,-21.584993568798662,-43.134060624107725,429,08:00-18:00,Juiz de Fora
Cliente_Ju_135,-21.701184816149524,-43.24005873611143,180,08:00-18:00,Juiz de Fora
Cliente_Ju_136,-21.887053992108324,-43.43291367100271,933,08:00-18:00,Juiz de Fora
Cliente_Ju_137,-21.727955461376165,-43.45733529893363,1361,08:00-18:00,Juiz de Fora
Cliente_Ju_138,-21.84264333410507,-43.232693473173384,539,08:00-18:00,Juiz de Fora
Cliente_Ju_139,-21.710147385794002,-43.34176975718299,1013,08:00-18:00,Juiz de Fora
Cliente_Ju_140,-21.99546818414892,-43.42628815410396,758,08:00-18:00,Juiz de Fora
Cliente_Ju_141,-21.83638753785904,-43.469454886978944,65,08:00-18:00,Juiz de Fora
Cliente_Ju_142,-21.90470912454248,-43.492180664125414,1243,08:00-18:00,Juiz de Fora
Cliente_Ju_143,-21.71006655974187,-43.5291250023698,531,08:00-18:00,Juiz de Fora
Cliente_Ju_144,-21.853851699338904,-43.453950529812026,573,08:00-18:00,Juiz de Fora
Cliente_Ju_145,-21.49443742351679,-43.26635950030422,1227,08:00-18:00,Juiz de Fora
Cliente_Ju_146,-21.787437879988804,-43.421937832640225,1317,08:00-18:00,Juiz de Fora
Cliente_Ju_147,-21.770584649916128,-43.13180522350618,924,08:00-18:00,Juiz de Fora
Cliente_Ju_148,-22.025356342362862,-43.44650259968071,106,08:00-18:00,Juiz de Fora
Cliente_Ju_149,-21.795384637832782,-43.234771187705086,779,08:00-18:00,Juiz de Fora
Cliente_Ju_150,-21.33934677780836,-43.30709092863224,142,08:00-18:00,Juiz de Fora
Cliente_Ju_151,-21.73260684901114,-43.53549299549464,1023,08:00-18:00,Juiz de Fora
Cliente_Ju_152,-21.978383157689578,-43.269523872205006,1445,08:00-18:00,Juiz de Fora
Cliente_Ju_153,-21.840801325361852,-43.51140925920717,229,08:00-18:00,Juiz de Fora
Cliente_Ju_154,-21.699847309262612,-43.65674686626671,950,08:00-18:00,Juiz de Fora
Cliente_Ju_155,-21.656349543198573,-43.16598528344622,645,08:00-18:00,Juiz de Fora
Cliente_Ju_156,-21.92300295453325,-43.4068072971329,966,08:00-18:00,Juiz de Fora
Cliente_Ju_157,-21.71471505418194,-43.60451567757183,502,08:00-18:00,Juiz de Fora
Cliente_Ju_158,-21.73608602888966,-43.495729502058595,883,08:00-18:00,Juiz de Fora
Cliente_Ju_159,-21.61929735430879,-43.32360109292566,605,08:00-18:00,Juiz de Fora
Cliente_Ju_160,-21.769992387559455,-43.2876048009494,385,08:00-18:00,Juiz de Fora
Cliente_Ju_161,-21.904592022918155,-43.62612290006633,1499,08:00-18:00,Juiz de Fora
Cliente_Ju_162,-21.845322161969865,-43.349104793807534,1198,08:00-18:00,Juiz de Fora
Cliente_Ju_163,-21.81950434721494,-43.337016667337956,1374,08:00-18:00,Juiz de Fora
Cliente_Ju_164,-21.60166623487153,-43.27737375155281,961,08:00-18:00,Juiz de Fora
Cliente_Ju_165,-21.841382543706096,-43.53700173488516,1476,08:00-18:00,Juiz de Fora
Cliente_Ju_166,-21.395372285487547,-43.47196131981028,1019,08:00-18:00,Juiz de Fora
Cliente_Ju_167,-21.817489038396165,-43.27038463360289,995,08:00-18:00,Juiz de Fora
Cliente_Ju_168,-21.755509945497998,-43.19305396687217,1033,08:00-18:00,Juiz de Fora
Cliente_Ju_169,-21.551892126053925,-43.436508031963825,253,08:00-18:00,Juiz de Fora
Cliente_Ju_170,-21.54395144777346,-43.58997302305288,1472,08:00-18:00,Juiz de Fora
Cliente_Ju_171,-21.789984279976903,-43.33025559219783,982,08:00-18:00,Juiz de Fora
Cliente_Ju_172,-21.839731877291648,-43.48711865970556,392,08:00-18:00,Juiz de Fora
Cliente_Ju_173,-21.890624055154465,-43.25527810231758,418,08:00-18:00,Juiz de Fora
Cliente_Ju_174,-21.78173139213613,-43.31327963400651,643,08:00-18:00,Juiz de Fora
Cliente_Ju_175,-21.850317830066796,-43.3987937394854,981,08:00-18:00,Juiz de Fora
Cliente_Ju_176,-21.875069723195686,-43.380384682500114,553,08:00-18:00,Juiz de Fora
Cliente_Ju_177,-21.750295928811248,-43.66779550088357,849,08:00-18:00,Juiz de Fora
Cliente_Ju_178,-21.890736004199596,-43.35938313911417,129,08:00-18:00,Juiz de Fora
Cliente_Ju_179,-21.897031062724803,-43.333686878456504,166,08:00-18:00,Juiz de Fora
Cliente_Ju_180,-21.670912730192274,-43.66867107916017,484,08:00-18:00,Juiz de Fora
Cliente_Ju_181,-21.81851790834408,-43.4370576202748,259,08:00-18:00,Juiz de Fora
Cliente_Ju_182,-21.819746726361217,-43.4749527279086,830,08:00-18:00,Juiz de Fora
Cliente_Ju_183,-21.296969339236643,-43.68479030154573,313,08:00-18:00,Juiz de Fora
Cliente_Ju_184,-21.9035475284726,-43.36539013990187,1209,08:00-18:00,Juiz de Fora
Cliente_Ju_185,-21.94138438437781,-43.223809807999714,848,08:00-18:00,Juiz de Fora
Cliente_Ju_186,-21.830244984152422,-43.309734606779934,1219,08:00-18:00,Juiz de Fora
Cliente_Ju_187,-21.706877128645562,-43.549229040364665,150,08:00-18:00,Juiz de Fora
Cliente_Ju_188,-21.509703176076766,-43.238148384943734,1348,08:00-18:00,Juiz de Fora
Cliente_Ju_189,-22.00182724866812,-43.446758391073956,1418,08:00-18:00,Juiz de Fora
Cliente_Ju_190,-21.582788484470665,-43.37380975921208,483,08:00-18:00,Juiz de Fora
Cliente_Ju_191,-22.191638034464862,-43.449735785313464,230,08:00-18:00,Juiz de Fora
Cliente_Ju_192,-21.766610514424553,-43.50785513111968,278,08:00-18:00,Juiz de Fora
Cliente_Ju_193,-21.815203859354348,-43.374001031397356,1261,08:00-18:00,Juiz de Fora
Cliente_Ju_194,-21.841465080453005,-43.281697317527616,754,08:00-18:00,Juiz de Fora
Cliente_Ju_195,-21.518900818290163,-43.38159716211416,1431,08:00-18:00,Juiz de Fora
Cliente_Ju_196,-21.77496511347595,-43.30941613783615,459,08:00-18:00,Juiz de Fora
Cliente_Ju_197,-22.007998011963675,-43.42872426208379,262,08:00-18:00,Juiz de Fora
Cliente_Ju_198,-21.50682059590068,-43.54135800064701,825,08:00-18:00,Juiz de Fora
Cliente_Ju_199,-21.801587567353625,-43.66061681586801,976,08:00-18:00,Juiz de Fora
Cliente_Ju_200,-21.89255725459887,-42.92412059467461,1023,08:00-18:00,Juiz de Fora
Cliente_Ju_201,-21.818597938436984,-43.32024524132389,683,08:00-18:00,Juiz de Fora
Cliente_Ju_202,-21.67516293645947,-43.40011236060795,1250,08:00-18:00,Juiz de Fora
Cliente_Ju_203,-21.763100420621267,-43.45898668476179,1334,08:00-18:00,Juiz de Fora
Cliente_Ju_204,-21.596352667371857,-43.33513388257422,1417,08:00-18:00,Juiz de Fora
Cliente_Ju_205,-21.638010894952203,-43.336028413778585,382,08:00-18:00,Juiz de Fora
Cliente_Ju_206,-21.82906653884003,-43.349206600592694,582,08:00-18:00,Juiz de Fora
Cliente_Ju_207,-21.743062431432964,-43.419472851777265,171,08:00-18:00,Juiz de Fora
Cliente_Ju_208,-21.667719521700647,-43.32987755351481,135,08:00-18:00,Juiz de Fora
Cliente_Ju_209,-21.946051059003132,-43.24416733548481,231,08:00-18:00,Juiz de Fora
Cliente_Ju_210,-21.864890584174677,-43.361365480077104,181,08:00-18:00,Juiz de Fora
Cliente_Ju_211,-21.959779781470928,-43.43025492285704,333,08:00-18:00,Juiz de Fora
Cliente_Ju_212,-21.720034927936535,-43.45165334463074,558,08:00-18:00,Juiz de Fora
Cliente_Ju_213,-21.87913081013948,-43.59552352218586,623,08:00-18:00,Juiz de Fora
Cliente_Ju_214,-21.60937335915986,-43.57047995826491,1285,08:00-18:00,Juiz de Fora
Cliente_Ju_215,-21.612369584104037,-43.30691021699307,707,08:00-18:00,Juiz de Fora
Cliente_Ju_216,-21.560272515535743,-43.30462190881137,164,08:00-18:00,Juiz de Fora
Cliente_Ju_217,-21.79197816427543,-43.43374179578637,1193,08:00-18:00,Juiz de Fora
Cliente_Ju_218,-21.5956805553657,-43.31078492738082,836,08:00-18:00,Juiz de Fora
Cliente_Ju_219,-21.942643546272848,-43.19997460284436,1340,08:00-18:00,Juiz de Fora
Cliente_Ju_220,-21.841125484445204,-43.60275663352337,116,08:00-18:00,Juiz de Fora
Cliente_Ju_221,-21.885773577229163,-43.43451620454748,1201,08:00-18:00,Juiz de Fora
